id_lead,fecha_contacto   ,canal_origen,estado_lead,tiempo_respuesta,num_interacciones,especialidad,precio,dias_consulta,precio_final
2342,21.04.2025 14:05:50,WhatsApp,Cita agendada,23,21,Psicoeducacion,30,3,90
2343,21.04.2025 12:50:49,WhatsApp,Cita agendada,90,7,Psicoeducacion,30,4,120
2344,21.04.2025 09:12:06,WhatsApp,Cita agendada,6,26,Psicoeducacion,30,3,90
2345,21.04.2025 09:07:02,Facebook,Informacion,61,28,Psicologia clinica,35,4,140
2346,21.04.2025 09:05:20,WhatsApp,Cita agendada,54,20,Psicoeducacion,30,3,90
2347,21.04.2025 08:58:12,WhatsApp,Informacion,95,12,Psicoeducacion,30,1,30
2348,20.04.2025 14:02:08,Instagram,Informacion,77,18,Psicoeducacion,30,5,150
2349,20.04.2025 11:11:37,WhatsApp,Cita agendada,38,20,Psicoeducacion,30,4,120
2350,20.04.2025 10:18:28,Facebook,Informacion,56,25,Psicoeducacion,30,2,60
2351,20.04.2025 09:24:42,Web,Informacion,86,6,Psicologia clinica,35,3,105
2352,19.04.2025 17:56:40,WhatsApp,Cita agendada,7,26,Psicoeducacion,30,5,150
2353,19.04.2025 13:42:49,WhatsApp,Informacion,93,29,Psicologia clinica,35,1,35
2354,19.04.2025 10:48:08,WhatsApp,Cita agendada,44,10,Psicoeducacion,30,1,30
2355,19.04.2025 09:52:46,Web,Informacion,10,26,Psicoeducacion,30,2,60
2356,19.04.2025 08:36:59,WhatsApp,Cita agendada,55,3,Psicoeducacion,30,1,30
2357,18.04.2025 22:19:09,Web,Informacion,43,9,Psicoeducacion,30,1,30
2358,18.04.2025 14:18:30,WhatsApp,Cita agendada,89,24,Psicoeducacion,30,2,60
2359,18.04.2025 14:11:32,WhatsApp,Informacion,26,1,Neuropsicologia,60,5,300
2360,18.04.2025 13:45:25,WhatsApp,Cita agendada,48,30,Neuropsicologia,60,1,60
2361,18.04.2025 09:25:52,WhatsApp,Cita agendada,21,11,Psicoeducacion,30,1,30
2362,17.04.2025 23:51:01,WhatsApp,Cita agendada,51,23,Psicoeducacion,30,3,90
2363,17.04.2025 18:03:18,Facebook,Informacion,45,8,Neuropsicologia,60,5,300
2364,17.04.2025 16:06:37,Web,Informacion,15,30,Psicoeducacion,30,4,120
2365,17.04.2025 08:20:05,Facebook,Informacion,12,30,Psicoeducacion,30,3,90
2366,16.04.2025 16:43:52,WhatsApp,Informacion,64,2,Psicoeducacion,30,4,120
2367,16.04.2025 15:36:10,WhatsApp,Cita agendada,31,5,Psicoeducacion,30,4,120
2368,16.04.2025 15:05:01,Web,Informacion,88,27,Psicologia clinica,35,4,140
2369,16.04.2025 13:45:10,WhatsApp,Informacion,86,2,Psicologia clinica,35,3,105
2370,16.04.2025 11:05:47,WhatsApp,Cita agendada,22,13,Psicologia clinica,35,3,105
2371,16.04.2025 10:05:07,WhatsApp,Cita agendada,71,14,Psicoeducacion,30,1,30
2372,16.04.2025 09:57:52,WhatsApp,Cita agendada,73,13,Psicoeducacion,30,2,60
2373,16.04.2025 09:57:08,WhatsApp,Cita agendada,71,26,Psicoeducacion,30,3,90
2374,15.04.2025 22:59:59,Web,Informacion,37,5,Psicoeducacion,30,3,90
2375,15.04.2025 22:13:23,WhatsApp,Cita agendada,83,3,Neuropsicologia,60,2,120
2376,15.04.2025 20:25:14,WhatsApp,Cita agendada,7,9,Psicoeducacion,30,5,150
2377,15.04.2025 19:11:20,WhatsApp,Informacion,98,16,Psicoeducacion,30,2,60
2378,15.04.2025 16:48:07,WhatsApp,Cita agendada,63,24,Psicoeducacion,30,4,120
2379,15.04.2025 16:20:24,WhatsApp,Cita agendada,64,7,Psicoeducacion,30,2,60
2380,15.04.2025 15:47:30,WhatsApp,Cita agendada,40,24,Psicologia clinica,35,1,35
2381,15.04.2025 15:28:40,WhatsApp,Cita agendada,36,13,Psicoeducacion,30,4,120
2382,15.04.2025 14:13:30,WhatsApp,Cita agendada,15,22,Psicoeducacion,30,5,150
2383,15.04.2025 11:04:17,Web,Informacion,55,29,Psicoeducacion,30,5,150
2384,15.04.2025 09:25:28,Web,Informacion,45,6,Psicoeducacion,30,5,150
2385,15.04.2025 09:24:56,WhatsApp,Cita agendada,59,13,Psicoeducacion,30,4,120
2386,14.04.2025 22:35:45,Web,Informacion,76,12,Neuropsicologia,60,2,120
2387,14.04.2025 20:30:13,Web,Informacion,54,21,Psicoeducacion,30,1,30
2388,14.04.2025 17:23:56,WhatsApp,Cita agendada,19,28,Psicoeducacion,30,2,60
2389,14.04.2025 16:05:06,WhatsApp,Cita agendada,29,4,Neuropsicologia,60,2,120
2390,14.04.2025 12:49:11,Web,Informacion,91,5,Neuropsicologia,60,1,60
2391,14.04.2025 11:52:11,WhatsApp,Cita agendada,16,21,Psicoeducacion,30,1,30
2392,14.04.2025 11:48:14,WhatsApp,Informacion,98,19,Psicoeducacion,30,1,30
2393,13.04.2025 23:43:36,WhatsApp,Cita agendada,90,18,Neuropsicologia,60,4,240
2394,13.04.2025 17:55:59,WhatsApp,Cita agendada,25,17,Psicoeducacion,30,4,120
2395,13.04.2025 14:30:40,Web,Informacion,17,26,Neuropsicologia,60,5,300
2396,13.04.2025 07:18:38,WhatsApp,Cita agendada,66,21,Psicoeducacion,30,2,60
2397,12.04.2025 21:14:18,Facebook,Informacion,13,19,Psicologia clinica,35,5,175
2398,12.04.2025 21:01:02,Facebook,Informacion,62,1,Psicoeducacion,30,1,30
2399,12.04.2025 17:03:27,WhatsApp,Cita agendada,15,19,Neuropsicologia,60,4,240
2400,12.04.2025 16:49:05,WhatsApp,Cita agendada,52,11,Psicologia clinica,35,1,35
2401,12.04.2025 14:52:33,WhatsApp,Cita agendada,73,12,Psicoeducacion,30,2,60
2402,12.04.2025 11:11:10,WhatsApp,Cita agendada,29,6,Neuropsicologia,60,1,60
2403,12.04.2025 06:44:33,WhatsApp,Cita agendada,59,9,Neuropsicologia,60,2,120
2404,12.04.2025 03:12:58,WhatsApp,Cita agendada,16,11,Psicoeducacion,30,5,150
2405,11.04.2025 23:08:51,WhatsApp,Informacion,12,2,Psicologia clinica,35,3,105
2406,11.04.2025 21:01:08,WhatsApp,Cita agendada,63,26,Psicoeducacion,30,2,60
2407,11.04.2025 17:38:35,WhatsApp,Informacion,97,27,Psicoeducacion,30,2,60
2408,11.04.2025 17:13:05,WhatsApp,Cita agendada,18,30,Neuropsicologia,60,2,120
2409,11.04.2025 16:07:33,WhatsApp,Cita agendada,76,8,Psicoeducacion,30,4,120
2410,11.04.2025 14:43:12,WhatsApp,Cita agendada,23,21,Psicoeducacion,30,5,150
2411,11.04.2025 13:11:21,WhatsApp,Cita agendada,40,26,Neuropsicologia,60,3,180
2412,11.04.2025 12:43:24,WhatsApp,Cita agendada,42,12,Psicologia clinica,35,5,175
2413,11.04.2025 11:22:27,WhatsApp,Informacion,97,10,Psicopedagogia,80,4,320
2414,11.04.2025 10:54:23,WhatsApp,Cita agendada,8,17,Psicoeducacion,30,4,120
2415,11.04.2025 10:12:41,WhatsApp,Cita agendada,12,17,Psicoeducacion,30,2,60
2416,11.04.2025 09:29:01,Facebook,Informacion,26,17,Psicologia clinica,35,4,140
2417,10.04.2025 20:24:45,WhatsApp,Cita agendada,67,4,Psicologia clinica,35,1,35
2418,10.04.2025 17:11:37,WhatsApp,Cita agendada,55,29,Psicoeducacion,30,5,150
2419,09.04.2025 19:07:11,WhatsApp,Informacion,14,1,Neuropsicologia,60,4,240
2420,10.04.2025 15:49:57,WhatsApp,Cita agendada,6,22,Psicoeducacion,30,4,120
2421,10.04.2025 08:27:56,WhatsApp,Cita agendada,54,22,Psicoeducacion,30,2,60
2422,10.04.2025 11:45:13,WhatsApp,Cita agendada,29,27,Psicoeducacion,30,3,90
2423,07.04.2025 16:45:43,WhatsApp,Informacion,94,2,Neuropsicologia,60,5,300
2424,10.04.2025 11:17:07,WhatsApp,Cita agendada,66,8,Psicologia clinica,35,5,175
2425,10.04.2025 11:46:50,WhatsApp,Cita agendada,16,20,Neuropsicologia,60,3,180
2426,10.04.2025 11:17:00,WhatsApp,Cita agendada,33,8,Psicoeducacion,30,2,60
2427,10.04.2025 10:27:01,WhatsApp,Cita agendada,78,3,Psicologia clinica,35,1,35
2428,10.04.2025 09:19:57,WhatsApp,Cita agendada,13,15,Psicoeducacion,30,2,60
2429,09.04.2025 19:17:37,WhatsApp,Cita agendada,76,22,Psicoeducacion,30,3,90
2430,09.04.2025 17:32:09,WhatsApp,Cita agendada,14,12,Neuropsicologia,60,1,60
2431,09.04.2025 15:48:01,WhatsApp,Informacion,43,2,Psicoeducacion,30,1,30
2432,09.04.2025 12:52:25,WhatsApp,Cita agendada,41,25,Psicoeducacion,30,4,120
2433,09.04.2025 12:49:16,WhatsApp,Cita agendada,53,4,Psicologia clinica,35,3,105
2434,09.04.2025 12:42:14,WhatsApp,Cita agendada,19,3,Neuropsicologia,60,5,300
2435,09.04.2025 12:10:13,WhatsApp,Cita agendada,85,7,Psicoeducacion,30,1,30
2436,09.04.2025 11:39:28,WhatsApp,Informacion,93,26,Psicoeducacion,30,3,90
2437,09.04.2025 11:32:12,WhatsApp,Cita agendada,42,20,Psicoeducacion,30,1,30
2438,09.04.2025 10:20:42,WhatsApp,Cita agendada,87,7,Neuropsicologia,60,5,300
2439,09.04.2025 10:06:56,WhatsApp,Cita agendada,28,30,Psicologia clinica,35,5,175
2440,09.04.2025 08:53:47,WhatsApp,Cita agendada,76,10,Neuropsicologia,60,2,120
2441,09.04.2025 08:40:06,WhatsApp,Cita agendada,21,28,Psicologia clinica,35,5,175
2442,09.04.2025 08:23:36,WhatsApp,Cita agendada,52,12,Psicologia clinica,35,2,70
2443,08.04.2025 19:26:49,Facebook,Informacion,69,30,Psicologia clinica,35,4,140
2444,08.04.2025 17:47:51,WhatsApp,Cita agendada,8,14,Psicoeducacion,30,2,60
2445,08.04.2025 16:17:58,WhatsApp,Cita agendada,8,18,Psicoeducacion,30,1,30
2446,08.04.2025 15:16:50,Facebook,Informacion,88,24,Psicoeducacion,30,3,90
2447,08.04.2025 13:30:23,Web,Informacion,66,21,Psicoeducacion,30,5,150
2448,08.04.2025 12:17:47,WhatsApp,Cita agendada,51,6,Psicoeducacion,30,2,60
2449,08.04.2025 11:50:28,WhatsApp,Cita agendada,27,15,Psicologia clinica,35,5,175
2450,08.04.2025 10:30:47,WhatsApp,Informacion,95,26,Psicoeducacion,30,2,60
2451,08.04.2025 10:24:32,WhatsApp,Informacion,45,2,Psicoeducacion,30,5,150
2452,08.04.2025 09:56:04,WhatsApp,Cita agendada,18,27,Psicoeducacion,30,5,150
2453,07.04.2025 19:58:07,WhatsApp,Cita agendada,67,6,Psicoeducacion,30,5,150
2454,07.04.2025 19:43:40,WhatsApp,Cita agendada,34,25,Psicoeducacion,30,3,90
2455,07.04.2025 18:22:51,Web,Informacion,35,28,Psicopedagogia,80,4,320
2456,07.04.2025 17:05:48,WhatsApp,Cita agendada,57,10,Neuropsicologia,60,3,180
2457,07.04.2025 16:49:51,WhatsApp,Cita agendada,11,5,Neuropsicologia,60,1,60
2458,07.04.2025 16:22:04,WhatsApp,Cita agendada,7,11,Psicoeducacion,30,4,120
2459,07.04.2025 15:29:30,Web,Informacion,88,22,Neuropsicologia,60,1,60
2460,07.04.2025 15:00:05,WhatsApp,Cita agendada,51,20,Psicoeducacion,30,5,150
2461,07.04.2025 14:59:25,Web,Informacion,73,7,Neuropsicologia,60,1,60
2462,07.04.2025 13:46:16,WhatsApp,Cita agendada,41,15,Psicoeducacion,30,1,30
2463,07.04.2025 12:55:21,WhatsApp,Cita agendada,16,29,Psicoeducacion,30,5,150
2464,07.04.2025 11:12:18,WhatsApp,Cita agendada,79,6,Neuropsicologia,60,4,240
2465,07.04.2025 11:32:58,WhatsApp,Cita agendada,88,3,Neuropsicologia,60,5,300
2466,07.04.2025 10:33:36,WhatsApp,Cita agendada,13,17,Psicoeducacion,30,1,30
2467,07.04.2025 09:51:30,WhatsApp,Cita agendada,77,24,Neuropsicologia,60,1,60
2468,07.04.2025 08:19:25,WhatsApp,Informacion,12,9,Psicopedagogia,80,5,400
2469,06.04.2025 01:26:16,WhatsApp,Informacion,93,1,Neuropsicologia,60,3,180
2470,05.04.2025 16:44:13,WhatsApp,Cita agendada,29,5,Psicologia clinica,35,1,35
2471,05.04.2025 15:52:58,WhatsApp,Cita agendada,31,18,Psicologia clinica,35,1,35
2472,05.04.2025 13:50:34,WhatsApp,Cita agendada,37,22,Psicoeducacion,30,4,120
2473,05.04.2025 13:03:01,WhatsApp,Informacion,29,1,Psicoeducacion,30,4,120
2474,05.04.2025 08:26:15,WhatsApp,Cita agendada,89,9,Psicologia clinica,35,1,35
2475,05.04.2025 07:59:24,WhatsApp,Cita agendada,49,13,Neuropsicologia,60,4,240
2476,04.04.2025 18:34:43,WhatsApp,Cita agendada,18,18,Psicologia clinica,35,3,105
2477,04.04.2025 16:27:15,Web,Informacion,53,22,Psicologia clinica,35,4,140
2478,04.04.2025 15:13:40,WhatsApp,Cita agendada,9,26,Psicologia clinica,35,2,70
2479,04.04.2025 10:42:31,WhatsApp,Informacion,93,29,Neuropsicologia,60,1,60
2480,04.04.2025 09:51:14,WhatsApp,Cita agendada,73,7,Neuropsicologia,60,2,120
2481,04.04.2025 01:14:54,WhatsApp,Cita agendada,61,8,Psicologia clinica,35,4,140
2482,03.04.2025 20:11:13,WhatsApp,Cita agendada,88,15,Neuropsicologia,60,1,60
2483,03.04.2025 19:49:58,WhatsApp,Cita agendada,79,14,Neuropsicologia,60,5,300
2484,03.04.2025 19:15:38,Facebook,Informacion,15,6,Neuropsicologia,60,1,60
2485,03.04.2025 18:59:42,WhatsApp,Cita agendada,28,30,Psicoeducacion,30,1,30
2486,03.04.2025 18:12:17,WhatsApp,Cita agendada,89,9,Psicoeducacion,30,1,30
2487,03.04.2025 17:38:09,Instagram,Informacion,87,20,Psicoeducacion,30,3,90
2488,03.04.2025 16:32:38,WhatsApp,Cita agendada,57,12,Psicoeducacion,30,1,30
2489,03.04.2025 16:14:30,WhatsApp,Informacion,97,3,Psicologia clinica,35,4,140
2490,03.04.2025 15:45:39,Web,Informacion,66,6,Psicoeducacion,30,1,30
2491,03.04.2025 15:05:01,Web,Informacion,25,20,Psicoeducacion,30,3,90
2492,03.04.2025 14:13:10,WhatsApp,Cita agendada,87,22,Psicoeducacion,30,5,150
2493,03.04.2025 13:45:04,WhatsApp,Cita agendada,25,25,Psicoeducacion,30,5,150
2494,03.04.2025 13:44:24,WhatsApp,Cita agendada,33,11,Psicoeducacion,30,3,90
2495,03.04.2025 12:44:59,Facebook,Informacion,85,19,Neuropsicologia,60,2,120
2496,03.04.2025 10:22:50,WhatsApp,Cita agendada,87,13,Neuropsicologia,60,3,180
2497,03.04.2025 10:13:51,WhatsApp,Cita agendada,70,5,Psicologia clinica,35,3,105
2498,03.04.2025 09:19:43,Facebook,Informacion,14,3,Psicopedagogia,80,5,400
2499,03.04.2025 09:16:17,WhatsApp,Cita agendada,18,6,Psicologia clinica,35,4,140
2500,03.04.2025 09:00:13,WhatsApp,Cita agendada,63,12,Psicoeducacion,30,2,60
2501,03.04.2025 07:36:52,WhatsApp,Informacion,95,24,Psicoeducacion,30,3,90
2502,02.04.2025 21:42:35,WhatsApp,Cita agendada,47,18,Psicologia clinica,35,2,70
2503,02.04.2025 13:17:14,Facebook,Informacion,73,18,Psicoeducacion,30,3,90
2504,02.04.2025 12:59:34,WhatsApp,Cita agendada,19,28,Psicoeducacion,30,5,150
2505,02.04.2025 12:38:32,WhatsApp,Cita agendada,39,15,Psicoeducacion,30,1,30
2506,02.04.2025 10:50:14,Facebook,Informacion,21,26,Psicoeducacion,30,5,150
2507,01.04.2025 20:10:51,WhatsApp,Informacion,88,16,Psicopedagogia,80,1,80
2508,01.04.2025 20:02:10,WhatsApp,Cita agendada,27,11,Psicoeducacion,30,3,90
2509,01.04.2025 19:58:08,Instagram,Informacion,84,7,Neuropsicologia,60,2,120
2510,01.04.2025 19:49:45,Web,Informacion,28,21,Psicoeducacion,30,5,150
2511,01.04.2025 17:44:24,WhatsApp,Cita agendada,18,28,Psicoeducacion,30,5,150
2512,01.04.2025 17:34:44,Facebook,Informacion,78,24,Psicoeducacion,30,5,150
2513,01.04.2025 16:45:05,Facebook,Informacion,35,4,Psicologia clinica,35,2,70
2514,01.04.2025 16:40:40,WhatsApp,Cita agendada,43,21,Psicoeducacion,30,1,30
2515,01.04.2025 13:55:23,Facebook,Informacion,34,4,Psicoeducacion,30,2,60
2516,01.04.2025 12:19:05,Web,Informacion,62,9,Psicoeducacion,30,3,90
2517,01.04.2025 09:43:25,WhatsApp,Informacion,53,4,Psicopedagogia,80,3,240
2518,01.04.2025 08:32:32,Web,Informacion,80,14,Neuropsicologia,60,5,300
2519,31.03.2025 18:33:25,WhatsApp,Cita agendada,9,17,Psicoeducacion,30,3,90
2520,31.03.2025 17:30:43,WhatsApp,Cita agendada,27,16,Neuropsicologia,60,1,60
2521,31.03.2025 16:21:20,WhatsApp,Cita agendada,16,18,Neuropsicologia,60,2,120
2522,31.03.2025 15:38:20,WhatsApp,Cita agendada,88,21,Psicoeducacion,30,3,90
2523,31.03.2025 14:26:28,Web,Informacion,80,2,Psicologia clinica,35,2,70
2524,31.03.2025 13:25:20,WhatsApp,Informacion,7,26,Psicopedagogia,80,5,400
2525,31.03.2025 13:24:21,Facebook,Informacion,64,7,Psicoeducacion,30,5,150
2526,31.03.2025 13:05:39,WhatsApp,Informacion,65,20,Psicopedagogia,80,2,160
2527,31.03.2025 12:25:51,Facebook,Informacion,38,26,Psicologia clinica,35,2,70
2528,31.03.2025 12:04:49,Web,Informacion,9,29,Psicoeducacion,30,2,60
2529,31.03.2025 12:02:32,Facebook,Informacion,95,28,Psicologia clinica,35,2,70
2530,31.03.2025 12:00:30,WhatsApp,Cita agendada,15,18,Psicologia clinica,35,2,70
2531,31.03.2025 10:46:58,WhatsApp,Cita agendada,73,12,Neuropsicologia,60,4,240
2532,31.03.2025 10:11:49,WhatsApp,Cita agendada,83,4,Psicologia clinica,35,3,105
2533,31.03.2025 09:55:28,WhatsApp,Cita agendada,84,14,Psicologia clinica,35,1,35
2534,31.03.2025 09:06:37,WhatsApp,Cita agendada,11,11,Psicoeducacion,30,5,150
2535,31.03.2025 08:46:36,Facebook,Informacion,17,3,Psicoeducacion,30,1,30
2536,31.03.2025 08:45:57,Facebook,Informacion,56,27,Psicoterapia,40,1,40
2537,31.03.2025 08:42:54,WhatsApp,Cita agendada,68,14,Neuropsicologia,60,1,60
2538,31.03.2025 08:01:55,WhatsApp,Informacion,92,2,Neuropsicologia,60,5,300
2539,30.03.2025 19:47:26,Web,Informacion,81,28,Psicoeducacion,30,4,120
2540,30.03.2025 12:58:26,WhatsApp,Informacion,99,20,Psicoeducacion,30,2,60
2541,29.03.2025 21:58:37,WhatsApp,Cita agendada,75,18,Psicologia clinica,35,5,175
2542,29.03.2025 18:16:07,WhatsApp,Cita agendada,57,25,Neuropsicologia,60,1,60
2543,29.03.2025 17:53:26,Web,Informacion,61,24,Psicologia clinica,35,4,140
2544,29.03.2025 16:50:00,WhatsApp,Cita agendada,61,15,Psicoeducacion,30,2,60
2545,29.03.2025 14:04:21,WhatsApp,Cita agendada,11,24,Neuropsicologia,60,3,180
2546,29.03.2025 13:42:09,Web,Informacion,19,28,Psicoeducacion,30,1,30
2547,29.03.2025 10:49:25,Instagram,Informacion,89,3,Psicoeducacion,30,3,90
2548,29.03.2025 10:17:08,WhatsApp,Informacion,95,5,Psicoterapia,40,3,120
2549,29.03.2025 09:11:42,WhatsApp,Cita agendada,31,27,Psicoeducacion,30,1,30
2550,28.03.2025 18:36:31,Facebook,Informacion,27,2,Psicoeducacion,30,1,30
2551,28.03.2025 18:35:57,WhatsApp,Informacion,40,1,Neuropsicologia,60,2,120
2552,28.03.2025 17:58:28,Web,Informacion,66,12,Psicoeducacion,30,1,30
2553,28.03.2025 17:15:51,WhatsApp,Cita agendada,19,7,Psicologia clinica,35,1,35
2554,28.03.2025 16:54:52,Web,Informacion,58,22,Psicologia clinica,35,1,35
2555,28.03.2025 16:50:49,WhatsApp,Informacion,96,21,Psicoeducacion,30,2,60
2556,28.03.2025 14:58:42,Web,Informacion,18,4,Neuropsicologia,60,2,120
2557,28.03.2025 15:25:13,Web,Informacion,17,19,Neuropsicologia,60,2,120
2558,28.03.2025 14:45:21,Facebook,Informacion,54,21,Psicologia clinica,35,3,105
2559,28.03.2025 14:43:37,WhatsApp,Cita agendada,77,9,Psicoeducacion,30,2,60
2560,28.03.2025 14:39:50,WhatsApp,Informacion,98,1,Neuropsicologia,60,1,60
2561,28.03.2025 12:55:39,WhatsApp,Cita agendada,44,9,Neuropsicologia,60,5,300
2562,28.03.2025 12:52:36,WhatsApp,Cita agendada,23,14,Psicoeducacion,30,1,30
2563,28.03.2025 10:44:48,WhatsApp,Cita agendada,64,20,Psicoeducacion,30,2,60
2564,28.03.2025 08:57:37,Web,Informacion,85,28,Psicoeducacion,30,4,120
2565,28.03.2025 08:46:35,Web,Informacion,36,23,Neuropsicologia,60,5,300
2566,27.03.2025 19:39:59,WhatsApp,Informacion,97,6,Neuropsicologia,60,5,300
2567,27.03.2025 19:39:26,Web,Informacion,92,24,Psicologia clinica,35,1,35
2568,27.03.2025 18:47:03,WhatsApp,Cita agendada,5,19,Psicoeducacion,30,5,150
2569,27.03.2025 17:37:26,WhatsApp,Cita agendada,15,16,Psicologia clinica,35,4,140
2570,27.03.2025 16:59:09,WhatsApp,Informacion,100,21,Psicoeducacion,30,3,90
2571,27.03.2025 14:49:37,Web,Informacion,73,5,Psicoeducacion,30,5,150
2572,27.03.2025 13:31:35,WhatsApp,Cita agendada,66,30,Psicoeducacion,30,2,60
2573,27.03.2025 13:08:20,Facebook,Informacion,96,7,Neuropsicologia,60,4,240
2574,27.03.2025 13:07:19,WhatsApp,Cita agendada,69,17,Psicologia clinica,35,4,140
2575,27.03.2025 12:39:17,WhatsApp,Informacion,20,19,Psicopedagogia,80,4,320
2576,27.03.2025 08:31:59,WhatsApp,Cita agendada,40,14,Neuropsicologia,60,2,120
2577,27.03.2025 07:22:16,WhatsApp,Cita agendada,68,16,Psicoeducacion,30,5,150
2578,26.03.2025 21:55:34,WhatsApp,Cita agendada,89,4,Psicoeducacion,30,1,30
2579,26.03.2025 20:45:56,WhatsApp,Cita agendada,52,27,Neuropsicologia,60,2,120
2580,26.03.2025 18:28:57,WhatsApp,Cita agendada,8,23,Psicoeducacion,30,5,150
2581,26.03.2025 16:21:56,WhatsApp,Cita agendada,72,15,Psicologia clinica,35,3,105
2582,26.03.2025 12:58:47,Web,Informacion,50,5,Psicologia clinica,35,3,105
2583,26.03.2025 12:16:46,WhatsApp,Cita agendada,45,15,Neuropsicologia,60,5,300
2584,26.03.2025 10:33:23,WhatsApp,Cita agendada,87,16,Neuropsicologia,60,4,240
2585,26.03.2025 09:38:09,WhatsApp,Cita agendada,34,8,Psicoeducacion,30,5,150
2586,26.03.2025 08:30:01,Web,Informacion,83,26,Neuropsicologia,60,4,240
2587,25.03.2025 20:28:23,WhatsApp,Informacion,93,18,Neuropsicologia,60,3,180
2588,25.03.2025 19:25:36,Web,Informacion,96,17,Psicoeducacion,30,2,60
2589,25.03.2025 17:51:44,WhatsApp,Cita agendada,69,26,Psicologia clinica,35,4,140
2590,25.03.2025 17:16:20,Web,Informacion,85,14,Psicoeducacion,30,3,90
2591,25.03.2025 16:29:20,Facebook,Informacion,22,20,Psicoeducacion,30,5,150
2592,25.03.2025 16:10:32,WhatsApp,Cita agendada,22,11,Psicologia clinica,35,2,70
2593,25.03.2025 16:08:01,WhatsApp,Cita agendada,26,10,Psicoeducacion,30,3,90
2594,25.03.2025 14:37:40,WhatsApp,Informacion,97,20,Psicologia clinica,35,2,70
2595,25.03.2025 13:18:16,WhatsApp,Cita agendada,15,6,Psicoeducacion,30,2,60
2596,25.03.2025 11:41:42,WhatsApp,Cita agendada,46,14,Psicoeducacion,30,5,150
2597,25.03.2025 11:15:54,WhatsApp,Informacion,26,25,Psicopedagogia,80,5,400
2598,25.03.2025 11:03:43,WhatsApp,Cita agendada,6,9,Psicologia clinica,35,1,35
2599,25.03.2025 10:06:25,WhatsApp,Cita agendada,36,18,Psicoeducacion,30,3,90
2600,25.03.2025 08:48:31,WhatsApp,Cita agendada,5,10,Psicoeducacion,30,1,30
2601,24.03.2025 19:59:38,WhatsApp,Cita agendada,70,29,Psicoeducacion,30,5,150
2602,24.03.2025 19:23:13,WhatsApp,Cita agendada,88,8,Psicoeducacion,30,1,30
2603,24.03.2025 17:59:53,WhatsApp,Cita agendada,30,28,Psicologia clinica,35,5,175
2604,24.03.2025 17:59:29,WhatsApp,Cita agendada,39,20,Psicologia clinica,35,1,35
2605,24.03.2025 15:31:42,WhatsApp,Informacion,97,18,Neuropsicologia,60,4,240
2606,24.03.2025 14:48:12,Facebook,Informacion,90,17,Psicologia clinica,35,3,105
2607,24.03.2025 12:33:39,WhatsApp,Cita agendada,80,19,Psicologia clinica,35,4,140
2608,24.03.2025 12:14:51,Web,Informacion,29,22,Psicoeducacion,30,5,150
2609,24.03.2025 11:29:59,WhatsApp,Cita agendada,38,10,Psicologia clinica,35,3,105
2610,24.03.2025 11:16:19,WhatsApp,Cita agendada,7,7,Psicologia clinica,35,4,140
2611,24.03.2025 11:15:10,WhatsApp,Cita agendada,54,22,Neuropsicologia,60,4,240
2612,24.03.2025 09:35:46,WhatsApp,Cita agendada,80,4,Psicoeducacion,30,5,150
2613,22.03.2025 21:01:51,WhatsApp,Cita agendada,39,28,Psicoeducacion,30,1,30
2614,24.03.2025 09:14:31,WhatsApp,Cita agendada,66,11,Psicologia clinica,35,2,70
2615,24.03.2025 08:53:46,Web,Informacion,77,5,Neuropsicologia,60,4,240
2616,23.03.2025 21:10:58,WhatsApp,Cita agendada,51,6,Psicoeducacion,30,4,120
2617,23.03.2025 15:02:25,Facebook,Informacion,68,10,Psicoeducacion,30,5,150
2618,23.03.2025 13:24:51,WhatsApp,Cita agendada,30,19,Psicoeducacion,30,1,30
2619,23.03.2025 13:17:28,Web,Informacion,52,22,Psicologia clinica,35,2,70
2620,23.03.2025 06:40:13,WhatsApp,Cita agendada,24,4,Psicologia clinica,35,2,70
2621,22.03.2025 23:00:52,Web,Informacion,84,24,Neuropsicologia,60,3,180
2622,22.03.2025 16:36:20,WhatsApp,Cita agendada,67,6,Psicoeducacion,30,4,120
2623,22.03.2025 14:33:25,Web,Informacion,54,24,Psicoeducacion,30,5,150
2624,22.03.2025 13:42:42,WhatsApp,Cita agendada,67,23,Psicoeducacion,30,2,60
2625,22.03.2025 12:07:27,WhatsApp,Cita agendada,78,19,Neuropsicologia,60,5,300
2626,22.03.2025 12:04:54,WhatsApp,Cita agendada,14,16,Psicologia clinica,35,3,105
2627,22.03.2025 11:31:38,Web,Informacion,32,17,Neuropsicologia,60,5,300
2628,22.03.2025 11:08:29,WhatsApp,Cita agendada,73,13,Neuropsicologia,60,4,240
2629,22.03.2025 10:46:56,Web,Informacion,84,27,Psicoeducacion,30,1,30
2630,22.03.2025 09:48:50,Web,Informacion,38,3,Neuropsicologia,60,5,300
2631,22.03.2025 09:29:54,WhatsApp,Cita agendada,81,25,Psicoeducacion,30,3,90
2632,22.03.2025 09:09:47,WhatsApp,Cita agendada,84,21,Neuropsicologia,60,2,120
2633,21.03.2025 23:04:21,Web,Informacion,8,1,Psicoeducacion,30,3,90
2634,21.03.2025 20:10:42,WhatsApp,Cita agendada,11,29,Psicoeducacion,30,1,30
2635,21.03.2025 20:03:15,WhatsApp,Informacion,94,2,Neuropsicologia,60,5,300
